mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,mpa_name,mpa_type
211503810,2025-02-10 06:24:04,-120.85628,35.36806,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:25:01,-120.85864,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:25:58,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:23:39,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:14:53,-117.89706,33.62135,0.0,96.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 06:25:50,-117.89404,33.61988,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:27:28,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 06:26:57,-117.89516,33.61943,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:24:32,-122.9686,38.00063,0.1,196.3,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
338142675,2025-02-10 06:25:07,-117.8956,33.62234,0.0,17.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 06:28:51,-117.89403,33.61989,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:28:39,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:27:23,-117.89707,33.62132,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:27:36,-122.96859,38.00062,0.1,233.9,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999858,2025-02-10 06:30:10,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 06:29:18,-120.85693,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 06:26:08,-118.87508,34.01518,6.9,295.4,293.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
366999858,2025-02-10 06:28:01,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:17:40,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367107830,2025-02-10 06:28:49,-120.85637,35.36989,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 06:28:37,-118.88084,34.01729,7.7,297.9,295.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
338174439,2025-02-10 06:29:56,-117.89514,33.61945,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 06:28:39,-117.89486,33.62187,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:19:28,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:33:23,-117.89706,33.62133,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:30:39,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:34:58,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 06:33:33,-122.96857,38.00063,0.2,188.1,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
338173579,2025-02-10 06:30:35,-122.96857,38.00065,0.0,198.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999858,2025-02-10 06:31:22,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:34:51,-120.85866,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 06:33:04,-120.85624,35.36802,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:34:38,-117.89486,33.62187,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:36:34,-122.96855,38.00064,0.3,208.9,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999859,2025-02-10 06:33:08,-120.85846,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:30:24,-117.89706,33.62132,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 06:31:51,-117.89403,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 06:22:31,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:37:42,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:24:49,-120.85844,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:36:24,-117.89706,33.62133,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 06:36:06,-120.85621,35.36804,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:32:31,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:33:40,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 06:34:41,-120.85721,35.37008,0.0,356.6,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:26:52,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 06:40:08,-117.8956,33.62234,0.0,55.6,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:41:29,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 06:40:50,-117.89403,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:39:33,-122.96855,38.00063,0.1,175.8,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999858,2025-02-10 06:41:52,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 06:40:56,-120.85695,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 06:28:07,-117.89561,33.62234,0.0,17.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 06:40:41,-120.85717,35.37006,0.0,251.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 06:41:55,-117.8951,33.61945,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 06:37:51,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:42:33,-122.96856,38.00062,0.2,206.2,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
368167990,2025-02-10 06:37:38,-117.89486,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 06:43:50,-120.85696,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:31:37,-117.89486,33.62187,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 06:43:41,-120.85716,35.37008,0.0,246.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:42:24,-117.89708,33.62133,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 06:31:07,-117.8956,33.62235,0.0,17.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 06:39:42,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:43:49,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 06:45:33,-122.96855,38.00062,0.1,229.4,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
338143454,2025-02-10 06:31:55,-120.85693,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 06:37:41,-120.85716,35.37007,0.0,273.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 06:39:04,-120.85625,35.368,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:43:29,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:46:37,-117.89485,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 06:45:39,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 06:32:56,-117.89515,33.6194,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 06:40:37,-117.89485,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 06:45:03,-120.85623,35.368,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:36:08,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 06:42:03,-120.85621,35.368,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:48:29,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 06:37:07,-117.89561,33.62234,0.1,17.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:37:18,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:36:01,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:43:37,-117.89486,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 06:49:10,-117.89561,33.62236,0.0,55.6,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:38:28,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:44:58,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:46:49,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 01:09:03,-120.85604,35.36793,0.3,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:49:38,-117.89485,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338174439,2025-02-10 06:50:54,-117.89515,33.61938,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 06:49:41,-120.85717,35.37004,0.0,244.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:39:29,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 06:44:54,-117.89514,33.61941,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:52:18,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:48:38,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 06:55:06,-117.8956,33.62235,0.0,131.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 06:54:04,-120.85622,35.36801,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:48:23,-117.89707,33.62131,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 06:57:33,-122.96857,38.00061,0.1,190.0,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
338173579,2025-02-10 06:48:33,-122.96854,38.00062,0.0,185.4,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999859,2025-02-10 06:50:39,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 06:55:41,-120.85718,35.37006,0.0,236.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:52:37,-117.89485,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 06:54:20,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:55:49,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:53:28,-120.85846,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:58:00,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 06:50:05,-120.85696,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 06:52:50,-117.89403,33.61989,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 06:58:38,-117.89484,33.6219,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
367107830,2025-02-10 06:58:49,-120.85637,35.3699,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 06:51:33,-122.96856,38.00062,0.3,227.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999858,2025-02-10 06:51:29,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 06:52:41,-120.85717,35.37006,0.0,239.8,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 06:56:20,-120.85866,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:54:38,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:57:24,-117.89708,33.62133,0.0,221.5,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 06:59:09,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 07:00:09,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 07:00:05,-120.8562,35.36798,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 06:58:09,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 06:51:24,-117.89707,33.62132,0.0,178.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 06:58:58,-120.85696,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 07:04:39,-117.89484,33.62189,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 06:59:19,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 06:58:07,-117.8956,33.62236,0.0,131.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 06:53:21,-120.85696,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 06:55:38,-117.89484,33.62189,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338174439,2025-02-10 07:02:54,-117.89512,33.61944,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 06:58:50,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 06:54:24,-117.89707,33.62133,0.0,6.2,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 07:00:24,-117.89708,33.62133,0.0,221.5,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 07:00:32,-122.96856,38.00062,0.1,194.3,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
367107830,2025-02-10 07:04:48,-120.85635,35.36989,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 07:06:09,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 07:01:37,-117.89484,33.62189,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 07:01:19,-120.85846,35.37087,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 07:03:03,-120.85624,35.36804,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 06:56:15,-120.85697,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 07:07:19,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 07:07:38,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 07:02:30,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 07:01:19,-120.85865,35.37095,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 07:06:23,-117.89708,33.62134,0.0,221.5,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 07:07:56,-120.85694,35.36981,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 07:08:29,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 07:03:33,-122.96853,38.00061,0.1,170.6,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
366999858,2025-02-10 07:07:30,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 07:04:08,-117.8956,33.62234,0.0,131.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 07:07:41,-120.85718,35.37008,0.0,245.2,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 07:04:41,-120.85718,35.37007,0.0,244.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 07:08:39,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 07:08:55,-117.89515,33.6194,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 07:09:32,-122.96856,38.00062,0.1,237.5,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
368167990,2025-02-10 07:10:38,-117.89485,33.6219,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 07:06:10,-120.85866,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 07:04:59,-120.85866,35.37095,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 07:10:51,-117.89403,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 07:05:20,-120.85694,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 07:01:40,-120.85718,35.37009,0.0,244.2,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 07:12:05,-120.85624,35.368,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 07:06:33,-122.96856,38.00062,0.1,229.0,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMR,SMR
